Store,Date, Weekly_Sales ,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,,,,
28,13-08-2010," ? 12,18,688.09 ",No,87.01,3.16,126.06,14.18,,,,
28,20-08-2010," ? 11,95,897.60 ",No,92.81,3.04,126.08,14.18,,,,
28,27-08-2010," ? 11,91,585.92 ",No,93.19,3.13,126.09,14.18,,,,
28,03-09-2010," ? 15,23,410.71 ",No,83.12,3.09,126.10,14.18,,,,
28,10-09-2010," ? 12,46,062.17 ",Yes,83.63,3.04,126.11,14.18,,,,
28,17-09-2010," ? 11,59,812.35 ",No,82.45,3.03,126.15,14.18,,,,
28,24-09-2010," ? 11,11,797.21 ",No,81.77,2.94,126.19,14.18,,,,
28,01-10-2010," ? 12,03,080.41 ",No,85.20,3.00,126.23,14.31,,,,
28,08-10-2010," ? 13,34,571.87 ",No,71.82,3.01,126.28,14.31,,,,
28,15-10-2010," ? 11,58,062.99 ",No,75.00,2.98,126.33,14.31,,,,
28,22-10-2010," ? 11,20,619.32 ",No,68.85,3.01,126.38,14.31,,,,
28,29-10-2010," ? 12,31,688.48 ",No,61.09,3.02,126.44,14.31,,,,
28,05-11-2010," ? 15,01,663.26 ",No,65.49,3.13,126.49,14.31,,,,
28,12-11-2010," ? 12,66,460.45 ",No,57.79,3.13,126.55,14.31,,,,
28,19-11-2010," ? 11,79,315.72 ",No,58.18,3.16,126.61,14.31,,,,
28,26-11-2010," ? 19,37,033.50 ",Yes,47.66,3.16,126.67,14.31,,,,
28,03-12-2010," ? 14,47,916.29 ",No,43.33,3.04,126.73,14.31,,,,
28,10-12-2010," ? 14,66,164.49 ",No,50.01,3.20,126.79,14.31,,,,
28,17-12-2010," ? 15,10,443.62 ",No,52.77,3.24,126.88,14.31,,,,
28,24-12-2010," ? 20,26,026.39 ",No,52.02,3.24,126.98,14.31,,,,
28,31-12-2010," ? 10,90,558.57 ",Yes,45.64,3.15,127.09,14.31,,,,
28,07-01-2011," ? 14,02,902.47 ",No,37.64,3.29,127.19,14.02,,,,
28,14-01-2011," ? 10,98,286.61 ",No,43.15,3.31,127.30,14.02,,,,
28,21-01-2011," ? 10,79,669.11 ",No,53.53,3.22,127.44,14.02,,,,
28,28-01-2011," ? 11,27,859.69 ",No,50.74,3.34,127.58,14.02,,,,
28,04-02-2011," ? 15,64,897.32 ",No,45.14,3.35,127.72,14.02,,,,
28,11-02-2011," ? 13,97,301.38 ",Yes,51.30,3.38,127.86,14.02,,,,
28,18-02-2011," ? 15,14,828.82 ",No,53.35,3.43,128.00,14.02,,,,
28,25-02-2011," ? 13,11,796.91 ",No,48.45,3.53,128.13,14.02,,,,
28,04-03-2011," ? 17,23,736.91 ",No,51.72,3.67,128.26,14.02,,,,
28,11-03-2011," ? 13,80,836.35 ",No,57.75,3.82,128.40,14.02,,,,
28,18-03-2011," ? 12,86,413.71 ",No,64.21,3.69,128.51,14.02,,,,
28,25-03-2011," ? 12,01,059.72 ",No,54.40,3.91,128.62,14.02,,,,
28,01-04-2011," ? 13,36,838.41 ",No,63.63,3.77,128.72,13.74,,,,
28,08-04-2011," ? 14,14,713.50 ",No,64.47,4.00,128.82,13.74,,,,
28,15-04-2011," ? 12,40,126.07 ",No,57.63,3.87,128.91,13.74,,,,
28,22-04-2011," ? 12,97,452.00 ",No,72.12,4.13,128.96,13.74,,,,
28,29-04-2011," ? 12,22,367.90 ",No,68.27,4.15,129.00,13.74,,,,
28,06-05-2011," ? 15,15,890.38 ",No,68.40,4.19,129.04,13.74,,,,
28,13-05-2011," ? 12,53,316.30 ",No,70.93,4.20,129.09,13.74,,,,
28,20-05-2011," ? 11,51,282.31 ",No,66.59,4.17,129.08,13.74,,,,
28,27-05-2011," ? 11,60,043.98 ",No,76.67,4.09,129.06,13.74,,,,
28,03-06-2011," ? 14,03,779.25 ",No,71.81,4.03,129.05,13.74,,,,
28,10-06-2011," ? 13,39,972.83 ",No,78.72,3.98,129.04,13.74,,,,
28,17-06-2011," ? 12,68,503.49 ",No,86.84,3.94,129.04,13.74,,,,
28,24-06-2011," ? 12,08,809.34 ",No,88.95,3.90,129.07,13.74,,,,
28,01-07-2011," ? 13,19,054.57 ",No,89.85,3.84,129.09,13.50,,,,
28,08-07-2011," ? 14,59,655.85 ",No,89.90,3.71,129.11,13.50,,,,
28,15-07-2011," ? 11,97,373.13 ",No,88.10,3.69,129.13,13.50,,,,
28,22-07-2011," ? 11,65,870.54 ",No,91.17,3.79,129.15,13.50,,,,
28,29-07-2011," ? 11,14,530.29 ",No,93.29,3.81,129.17,13.50,,,,
28,05-08-2011," ? 15,23,870.89 ",No,90.61,3.80,129.18,13.50,,,,
28,12-08-2011," ? 12,18,764.94 ",No,91.04,3.70,129.20,13.50,,,,
28,19-08-2011," ? 12,00,019.74 ",No,91.74,3.74,129.24,13.50,,,,
28,26-08-2011," ? 11,66,479.51 ",No,94.61,3.74,129.28,13.50,,,,
28,02-09-2011," ? 14,68,871.49 ",No,93.66,3.80,129.33,13.50,,,,
28,09-09-2011," ? 13,10,087.00 ",Yes,88.00,3.91,129.37,13.50,,,,
28,16-09-2011," ? 11,59,212.10 ",No,76.36,3.92,129.43,13.50,,,,
28,23-09-2011," ? 11,09,105.92 ",No,82.95,3.79,129.52,13.50,,,,
28,30-09-2011," ? 11,20,731.76 ",No,83.26,3.88,129.61,13.50,,,,
28,07-10-2011," ? 15,57,314.58 ",No,70.44,3.83,129.69,12.89,,,,
28,14-10-2011," ? 12,20,984.94 ",No,67.31,3.81,129.77,12.89,,,,
28,21-10-2011," ? 12,03,172.05 ",No,73.05,3.84,129.78,12.89,,,,
28,28-10-2011," ? 12,42,746.06 ",No,67.41,3.73,129.79,12.89,,,,
28,04-11-2011," ? 15,76,654.67 ",No,59.77,3.83,129.81,12.89,,,,
28,11-11-2011," ? 14,02,654.95 ",No,48.76,3.82,129.82,12.89,,,,
28,18-11-2011," ? 12,55,081.22 ",No,54.20,3.81,129.83,12.89,,,,
28,25-11-2011," ? 19,29,738.27 ",Yes,53.25,3.62,129.84,12.89,,,,
28,02-12-2011," ? 13,68,130.35 ",No,52.50,3.70,129.85,12.89,,,,
28,09-12-2011," ? 14,67,024.30 ",No,42.17,3.64,129.86,12.89,,,,
28,16-12-2011," ? 14,29,954.66 ",No,43.29,3.60,129.90,12.89,,,,
28,23-12-2011," ? 17,96,203.51 ",No,45.40,3.54,129.98,12.89,,,,
28,30-12-2011," ? 12,70,036.53 ",Yes,44.64,3.43,130.07,12.89,,,,
28,06-01-2012," ? 14,66,046.07 ",No,50.43,3.60,130.16,12.19,,,,
28,13-01-2012," ? 11,61,190.29 ",No,48.07,3.66,130.24,12.19,,,,
28,20-01-2012," ? 11,29,540.48 ",No,46.20,3.66,130.28,12.19,,,,
28,27-01-2012," ? 11,32,948.48 ",No,50.43,3.68,130.31,12.19,,,,
28,03-02-2012," ? 15,31,599.44 ",No,50.58,3.70,130.35,12.19,,,,
28,10-02-2012," ? 15,72,966.15 ",Yes,52.27,3.72,130.38,12.19,,,,
28,17-02-2012," ? 15,01,503.68 ",No,51.80,3.78,130.45,12.19,,,,
28,24-02-2012," ? 13,23,487.91 ",No,53.13,3.95,130.55,12.19,,,,
28,02-03-2012," ? 14,51,740.57 ",No,52.27,4.18,130.65,12.19,,,,
28,09-03-2012," ? 16,80,764.06 ",No,54.54,4.25,130.74,12.19,,,,
28,16-03-2012," ? 13,37,875.49 ",No,64.44,4.27,130.83,12.19,,,,
28,23-03-2012," ? 12,16,059.41 ",No,56.26,4.04,130.90,12.19,,,,
28,30-03-2012," ? 12,09,524.11 ",No,64.36,4.29,130.97,12.19,,,,
28,06-04-2012," ? 15,59,592.79 ",No,64.05,4.12,131.04,11.63,,,,
28,13-04-2012," ? 12,90,684.95 ",No,64.28,4.25,131.11,11.63,,,,
28,20-04-2012," ? 11,80,797.20 ",No,66.73,4.22,131.12,11.63,,,,
28,27-04-2012," ? 11,70,456.16 ",No,77.99,4.19,131.13,11.63,,,,
28,04-05-2012," ? 14,50,628.85 ",No,76.03,4.17,131.14,11.63,,,,
28,11-05-2012," ? 12,64,575.18 ",No,77.27,4.19,131.15,11.63,,,,
28,18-05-2012," ? 12,13,310.45 ",No,84.51,4.11,131.10,11.63,,,,
28,25-05-2012," ? 11,51,214.41 ",No,83.84,4.29,131.03,11.63,,,,
28,01-06-2012," ? 12,45,480.95 ",No,78.11,4.28,130.96,11.63,,,,
28,08-06-2012," ? 14,40,687.69 ",No,84.83,4.10,130.89,11.63,,,,
28,15-06-2012," ? 12,29,760.97 ",No,85.94,4.14,130.83,11.63,,,,
28,22-06-2012," ? 11,80,671.55 ",No,91.61,4.01,130.79,11.63,,,,
28,29-06-2012," ? 11,29,031.98 ",No,90.47,3.88,130.76,11.63,,,,
28,06-07-2012," ? 15,00,863.54 ",No,89.13,3.77,130.72,10.93,,,,
28,13-07-2012," ? 11,79,915.04 ",No,95.61,3.72,130.68,10.93,,,,
28,20-07-2012," ? 11,49,427.48 ",No,85.53,3.73,130.70,10.93,,,,
28,27-07-2012," ? 11,35,035.09 ",No,93.47,3.77,130.72,10.93,,,,
28,03-08-2012," ? 13,76,520.10 ",No,88.16,3.76,130.74,10.93,,,,
28,10-08-2012," ? 12,69,113.41 ",No,95.91,3.81,130.76,10.93,,,,
28,17-08-2012," ? 11,84,198.41 ",No,94.87,4.00,130.79,10.93,,,,
28,24-08-2012," ? 11,99,309.59 ",No,85.32,4.06,130.84,10.93,,,,
28,31-08-2012," ? 12,27,118.75 ",No,89.78,4.09,130.89,10.93,,,,
28,07-09-2012," ? 14,69,693.99 ",Yes,88.52,4.12,130.93,10.93,,,,
28,14-09-2012," ? 11,24,660.77 ",No,83.64,4.13,130.98,10.93,,,,
28,21-09-2012," ? 11,35,340.19 ",No,82.97,4.13,131.01,10.93,,,,
28,28-09-2012," ? 11,29,508.61 ",No,81.22,3.97,131.04,10.93,,,,
28,05-10-2012," ? 14,62,941.03 ",No,81.61,3.97,131.08,10.20,,,,
28,12-10-2012," ? 12,05,536.71 ",No,71.74,4.47,131.11,10.20,,,,
28,19-10-2012," ? 11,43,724.48 ",No,68.66,4.45,131.15,10.20,,,,
28,26-10-2012," ? 12,13,860.61 ",No,65.95,4.30,131.19,10.20,,,,
29,05-02-2010," ? 5,38,634.46 ",No,24.36,2.79,131.53,10.06,,,,
29,12-02-2010," ? 5,29,672.95 ",Yes,28.14,2.77,131.59,10.06,,,,
29,19-02-2010," ? 5,42,399.07 ",No,31.96,2.75,131.64,10.06,,,,
29,26-02-2010," ? 4,88,417.61 ",No,35.98,2.75,131.69,10.06,,,,
29,05-03-2010," ? 5,35,087.91 ",No,36.82,2.77,131.74,10.06,,,,
29,12-03-2010," ? 5,19,042.49 ",No,43.43,2.81,131.78,10.06,,,,
29,19-03-2010," ? 4,96,851.60 ",No,46.03,2.83,131.82,10.06,,,,
29,26-03-2010," ? 5,52,985.34 ",No,48.56,2.83,131.86,10.06,,,,
29,02-04-2010," ? 5,99,629.25 ",No,44.96,2.83,131.90,10.16,,,,
29,09-04-2010," ? 5,69,937.23 ",No,57.06,2.85,131.94,10.16,,,,
29,16-04-2010," ? 5,09,100.84 ",No,51.14,2.89,131.98,10.16,,,,
29,23-04-2010," ? 5,05,329.66 ",No,51.04,2.90,132.02,10.16,,,,
29,30-04-2010," ? 5,01,013.47 ",No,50.96,2.94,132.06,10.16,,,,
29,07-05-2010," ? 5,68,497.35 ",No,63.81,2.98,132.11,10.16,,,,
29,14-05-2010," ? 5,18,940.88 ",No,50.99,2.98,132.15,10.16,,,,
29,21-05-2010," ? 5,02,021.82 ",No,59.99,2.96,132.22,10.16,,,,
29,28-05-2010," ? 5,77,627.66 ",No,65.64,2.91,132.29,10.16,,,,
29,04-06-2010," ? 5,88,017.66 ",No,69.49,2.86,132.36,10.16,,,,
29,11-06-2010," ? 5,40,716.58 ",No,65.01,2.83,132.44,10.16,,,,
29,18-06-2010," ? 5,58,731.74 ",No,67.13,2.81,132.47,10.16,,,,
29,25-06-2010," ? 5,85,548.79 ",No,74.37,2.81,132.50,10.16,,,,
29,02-07-2010," ? 5,81,473.55 ",No,72.88,2.82,132.52,10.41,,,,
29,09-07-2010," ? 5,63,449.43 ",No,79.22,2.81,132.55,10.41,,,,
29,16-07-2010," ? 5,12,292.01 ",No,76.30,2.80,132.57,10.41,,,,
29,23-07-2010," ? 5,06,502.09 ",No,76.91,2.78,132.58,10.41,,,,
29,30-07-2010," ? 5,09,872.77 ",No,76.35,2.79,132.60,10.41,,,,
29,06-08-2010," ? 5,19,787.93 ",No,74.37,2.79,132.61,10.41,,,,
29,13-08-2010," ? 4,95,269.00 ",No,74.75,2.81,132.63,10.41,,,,
29,20-08-2010," ? 5,31,640.19 ",No,73.21,2.80,132.66,10.41,,,,
29,27-08-2010," ? 5,45,766.13 ",No,68.99,2.77,132.69,10.41,,,,
29,03-09-2010," ? 5,79,272.38 ",No,75.85,2.74,132.72,10.41,,,,
29,10-09-2010," ? 4,91,290.37 ",Yes,68.60,2.72,132.76,10.41,,,,
29,17-09-2010," ? 4,63,752.89 ",No,62.49,2.72,132.77,10.41,,,,
29,24-09-2010," ? 4,65,338.41 ",No,65.14,2.72,132.76,10.41,,,,
29,01-10-2010," ? 4,74,698.01 ",No,69.31,2.72,132.76,10.52,,,,
29,08-10-2010," ? 5,30,059.06 ",No,56.32,2.78,132.75,10.52,,,,
29,15-10-2010," ? 4,83,011.69 ",No,55.23,2.88,132.76,10.52,,,,
29,22-10-2010," ? 5,05,221.17 ",No,50.24,2.92,132.82,10.52,,,,
29,29-10-2010," ? 5,27,058.59 ",No,57.73,2.94,132.87,10.52,,,,
29,05-11-2010," ? 5,21,002.97 ",No,44.34,2.94,132.92,10.52,,,,
29,12-11-2010," ? 5,24,450.70 ",No,44.42,2.96,132.98,10.52,,,,
29,19-11-2010," ? 5,08,174.55 ",No,48.62,3.03,132.92,10.52,,,,
29,26-11-2010," ? 9,75,268.91 ",Yes,44.61,3.07,132.84,10.52,,,,
29,03-12-2010," ? 6,42,678.53 ",No,39.42,3.07,132.76,10.52,,,,
29,10-12-2010," ? 7,13,834.74 ",No,28.43,3.13,132.68,10.52,,,,
29,17-12-2010," ? 8,50,538.25 ",No,30.46,3.14,132.68,10.52,,,,
29,24-12-2010," ? 11,30,926.79 ",No,29.76,3.15,132.75,10.52,,,,
29,31-12-2010," ? 4,65,992.02 ",Yes,28.49,3.18,132.82,10.52,,,,
29,07-01-2011," ? 4,55,952.18 ",No,32.56,3.19,132.88,10.26,,,,
29,14-01-2011," ? 4,26,905.26 ",No,24.76,3.22,132.95,10.26,,,,
29,21-01-2011," ? 4,45,134.15 ",No,26.80,3.23,133.03,10.26,,,,
29,28-01-2011," ? 4,10,426.97 ",No,20.61,3.24,133.11,10.26,,,,
29,04-02-2011," ? 5,04,126.89 ",No,26.39,3.24,133.18,10.26,,,,
29,11-02-2011," ? 5,50,387.78 ",Yes,28.89,3.26,133.26,10.26,,,,
29,18-02-2011," ? 5,42,529.21 ",No,35.34,3.26,133.37,10.26,,,,
29,25-02-2011," ? 4,83,660.15 ",No,30.23,3.28,133.49,10.26,,,,
29,04-03-2011," ? 5,36,031.67 ",No,33.52,3.44,133.61,10.26,,,,
29,11-03-2011," ? 4,93,430.45 ",No,41.42,3.60,133.74,10.26,,,,
29,18-03-2011," ? 4,93,653.43 ",No,43.38,3.63,133.85,10.26,,,,
29,25-03-2011," ? 4,78,773.05 ",No,38.77,3.62,133.96,10.26,,,,
29,01-04-2011," ? 4,75,615.26 ",No,36.04,3.64,134.07,9.97,,,,
29,08-04-2011," ? 5,05,304.33 ",No,44.42,3.72,134.18,9.97,,,,
29,15-04-2011," ? 5,18,245.97 ",No,48.88,3.82,134.28,9.97,,,,
29,22-04-2011," ? 5,89,252.69 ",No,47.76,3.92,134.36,9.97,,,,
29,29-04-2011," ? 4,93,078.64 ",No,57.20,3.99,134.44,9.97,,,,
29,06-05-2011," ? 5,34,372.53 ",No,53.63,4.08,134.51,9.97,,,,
29,13-05-2011," ? 5,49,551.02 ",No,57.71,4.10,134.59,9.97,,,,
29,20-05-2011," ? 4,92,932.51 ",No,58.56,4.10,134.68,9.97,,,,
29,27-05-2011," ? 5,50,735.64 ",No,62.59,4.03,134.77,9.97,,,,
29,03-06-2011," ? 5,98,251.57 ",No,70.09,3.97,134.86,9.97,,,,
29,10-06-2011," ? 5,58,431.44 ",No,69.53,3.92,134.94,9.97,,,,
29,17-06-2011," ? 5,36,914.17 ",No,63.97,3.87,135.08,9.97,,,,
29,24-06-2011," ? 5,45,368.17 ",No,68.53,3.85,135.27,9.97,,,,
29,01-07-2011," ? 5,67,114.60 ",No,70.80,3.82,135.45,9.86,,,,
29,08-07-2011," ? 5,47,586.07 ",No,74.22,3.78,135.63,9.86,,,,
29,15-07-2011," ? 5,05,246.15 ",No,75.20,3.83,135.78,9.86,,,,
29,22-07-2011," ? 5,07,335.75 ",No,77.79,3.88,135.87,9.86,,,,
29,29-07-2011," ? 4,74,653.06 ",No,75.32,3.90,135.96,9.86,,,,
29,05-08-2011," ? 5,03,486.37 ",No,75.33,3.90,136.05,9.86,,,,
29,12-08-2011," ? 4,71,311.50 ",No,74.69,3.88,136.14,9.86,,,,
29,19-08-2011," ? 4,98,056.00 ",No,71.30,3.82,136.18,9.86,,,,
29,26-08-2011," ? 6,08,294.98 ",No,72.22,3.80,136.21,9.86,,,,
29,02-09-2011," ? 4,97,085.91 ",No,69.16,3.78,136.24,9.86,,,,
29,09-09-2011," ? 5,05,406.72 ",Yes,69.14,3.81,136.27,9.86,,,,
29,16-09-2011," ? 4,74,129.35 ",No,68.08,3.81,136.31,9.86,,,,
29,23-09-2011," ? 4,75,696.37 ",No,62.36,3.76,136.37,9.86,,,,
29,30-09-2011," ? 4,46,516.26 ",No,69.78,3.68,136.42,9.86,,,,
29,07-10-2011," ? 5,14,993.00 ",No,56.44,3.63,136.47,9.36,,,,
29,14-10-2011," ? 4,75,776.45 ",No,62.63,3.58,136.52,9.36,,,,
29,21-10-2011," ? 5,05,068.22 ",No,59.30,3.62,136.50,9.36,,,,
29,28-10-2011," ? 5,15,119.64 ",No,49.31,3.60,136.49,9.36,,,,
29,04-11-2011," ? 6,20,735.72 ",No,42.81,3.59,136.48,9.36,,,,
29,11-11-2011," ? 5,31,600.62 ",No,47.80,3.57,136.46,9.36,,,,
29,18-11-2011," ? 5,04,601.29 ",No,50.62,3.57,136.47,9.36,,,,
29,25-11-2011," ? 9,13,165.19 ",Yes,46.28,3.54,136.48,9.36,,,,
29,02-12-2011," ? 5,79,874.22 ",No,49.11,3.50,136.49,9.36,,,,
29,09-12-2011," ? 6,33,240.53 ",No,45.35,3.47,136.50,9.36,,,,
29,16-12-2011," ? 7,36,805.66 ",No,39.11,3.45,136.53,9.36,,,,
29,23-12-2011," ? 10,16,637.39 ",No,39.83,3.41,136.59,9.36,,,,
29,30-12-2011," ? 5,51,743.05 ",Yes,36.28,3.40,136.64,9.36,,,,
29,06-01-2012," ? 4,69,773.85 ",No,34.61,3.44,136.70,8.99,,,,
29,13-01-2012," ? 4,44,756.37 ",No,39.00,3.52,136.75,8.99,,,,
29,20-01-2012," ? 4,46,863.31 ",No,29.16,3.54,136.86,8.99,,,,
29,27-01-2012," ? 3,95,987.24 ",No,35.68,3.57,136.96,8.99,,,,
29,03-02-2012," ? 4,93,159.35 ",No,40.58,3.63,137.06,8.99,,,,
29,10-02-2012," ? 5,45,840.05 ",Yes,35.68,3.66,137.17,8.99,,,,
29,17-02-2012," ? 5,59,606.91 ",No,36.25,3.70,137.26,8.99,,,,
29,24-02-2012," ? 4,88,782.63 ",No,39.00,3.75,137.34,8.99,,,,
29,02-03-2012," ? 5,00,801.72 ",No,37.47,3.83,137.42,8.99,,,,
29,09-03-2012," ? 5,04,750.35 ",No,41.72,3.88,137.51,8.99,,,,
29,16-03-2012," ? 4,89,293.72 ",No,46.06,3.87,137.58,8.99,,,,
29,23-03-2012," ? 5,17,408.48 ",No,54.68,3.89,137.66,8.99,,,,
29,30-03-2012," ? 5,04,566.28 ",No,46.40,3.92,137.73,8.99,,,,
29,06-04-2012," ? 6,33,826.55 ",No,46.38,3.96,137.80,9.14,,,,
29,13-04-2012," ? 5,20,493.83 ",No,49.89,4.03,137.87,9.14,,,,
29,20-04-2012," ? 5,25,200.59 ",No,58.81,4.05,137.92,9.14,,,,
29,27-04-2012," ? 4,97,250.22 ",No,51.42,4.02,137.98,9.14,,,,
29,04-05-2012," ? 5,04,963.84 ",No,50.75,3.99,138.03,9.14,,,,
29,11-05-2012," ? 5,29,707.87 ",No,56.72,3.95,138.09,9.14,,,,
29,18-05-2012," ? 5,43,706.04 ",No,61.90,3.90,138.11,9.14,,,,
29,25-05-2012," ? 5,49,665.67 ",No,62.39,3.85,138.11,9.14,,,,
29,01-06-2012," ? 5,76,252.35 ",No,70.01,3.80,138.11,9.14,,,,
29,08-06-2012," ? 5,54,093.15 ",No,61.71,3.75,138.12,9.14,,,,
29,15-06-2012," ? 5,52,338.76 ",No,66.56,3.68,138.13,9.14,,,,
29,22-06-2012," ? 5,81,854.50 ",No,70.61,3.63,138.16,9.14,,,,
29,29-06-2012," ? 5,55,954.13 ",No,70.99,3.58,138.20,9.14,,,,
29,06-07-2012," ? 5,78,832.41 ",No,77.41,3.54,138.23,9.42,,,,
29,13-07-2012," ? 5,14,709.76 ",No,75.81,3.56,138.26,9.42,,,,
29,20-07-2012," ? 5,06,705.36 ",No,76.57,3.61,138.23,9.42,,,,
29,27-07-2012," ? 4,75,158.24 ",No,73.52,3.70,138.20,9.42,,,,
29,03-08-2012," ? 5,04,754.74 ",No,72.99,3.70,138.17,9.42,,,,
29,10-08-2012," ? 5,18,628.42 ",No,76.74,3.77,138.14,9.42,,,,
29,17-08-2012," ? 4,16,881.66 ",No,74.92,3.84,138.19,9.42,,,,
29,24-08-2012," ? 6,15,026.15 ",No,70.42,3.87,138.28,9.42,,,,
29,31-08-2012," ? 5,45,844.91 ",No,71.93,3.88,138.38,9.42,,,,
29,07-09-2012," ? 5,40,811.85 ",Yes,73.30,3.92,138.47,9.42,,,,
29,14-09-2012," ? 4,75,127.18 ",No,66.42,3.99,138.57,9.42,,,,
29,21-09-2012," ? 4,89,079.23 ",No,63.38,4.06,138.65,9.42,,,,
29,28-09-2012," ? 4,89,674.23 ",No,62.17,4.02,138.74,9.42,,,,
29,05-10-2012," ? 5,20,632.80 ",No,62.09,4.03,138.83,9.15,,,,
29,12-10-2012," ? 5,13,737.00 ",No,54.18,4.03,138.91,9.15,,,,
29,19-10-2012," ? 5,16,909.24 ",No,55.28,4.00,138.83,9.15,,,,
29,26-10-2012," ? 5,34,970.68 ",No,57.58,3.92,138.73,9.15,,,,
30,05-02-2010," ? 4,65,108.52 ",No,39.05,2.57,210.75,8.32,,,,
30,12-02-2010," ? 4,97,374.57 ",Yes,37.77,2.55,210.90,8.32,,,,
30,19-02-2010," ? 4,63,513.26 ",No,39.75,2.51,210.95,8.32,,,,
30,26-02-2010," ? 4,72,330.71 ",No,45.31,2.56,210.98,8.32,,,,
30,05-03-2010," ? 4,72,591.07 ",No,48.61,2.63,211.01,8.32,,,,
30,12-03-2010," ? 4,68,189.93 ",No,57.10,2.67,211.04,8.32,,,,
30,19-03-2010," ? 4,45,736.36 ",No,54.68,2.72,210.87,8.32,,,,
30,26-03-2010," ? 4,42,457.35 ",No,51.66,2.73,210.68,8.32,,,,
30,02-04-2010," ? 4,57,884.06 ",No,64.12,2.72,210.48,8.20,,,,
30,09-04-2010," ? 4,54,800.96 ",No,65.74,2.77,210.28,8.20,,,,
30,16-04-2010," ? 4,71,054.16 ",No,67.87,2.81,210.15,8.20,,,,
30,23-04-2010," ? 4,62,454.39 ",No,64.21,2.80,210.10,8.20,,,,
30,30-04-2010," ? 4,56,140.34 ",No,66.93,2.78,210.05,8.20,,,,
30,07-05-2010," ? 4,57,883.94 ",No,70.87,2.84,210.00,8.20,,,,
30,14-05-2010," ? 4,61,868.09 ",No,73.08,2.85,210.00,8.20,,,,
30,21-05-2010," ? 4,55,751.84 ",No,74.24,2.83,210.28,8.20,,,,
30,28-05-2010," ? 4,62,474.16 ",No,80.94,2.76,210.56,8.20,,,,
30,04-06-2010," ? 4,58,343.70 ",No,82.68,2.71,210.83,8.20,,,,
30,11-06-2010," ? 4,45,530.16 ",No,83.51,2.67,211.11,8.20,,,,
30,18-06-2010," ? 4,47,727.52 ",No,86.18,2.64,211.11,8.20,,,,
30,25-06-2010," ? 4,53,210.24 ",No,87.01,2.65,211.00,8.20,,,,
30,02-07-2010," ? 4,50,337.47 ",No,82.29,2.67,210.88,8.10,,,,
30,09-07-2010," ? 4,36,293.40 ",No,81.67,2.64,210.77,8.10,,,,
30,16-07-2010," ? 4,38,068.71 ",No,85.61,2.62,210.76,8.10,,,,
30,23-07-2010," ? 4,40,491.33 ",No,87.17,2.61,210.89,8.10,,,,
30,30-07-2010," ? 4,37,893.76 ",No,83.59,2.64,211.03,8.10,,,,
30,06-08-2010," ? 4,41,407.06 ",No,90.30,2.63,211.16,8.10,,,,
30,13-08-2010," ? 4,44,160.07 ",No,89.65,2.69,211.30,8.10,,,,
30,20-08-2010," ? 4,47,139.80 ",No,89.58,2.66,211.26,8.10,,,,
30,27-08-2010," ? 4,43,810.78 ",No,86.20,2.62,211.22,8.10,,,,
30,03-09-2010," ? 4,61,548.98 ",No,82.57,2.58,211.19,8.10,,,,
30,10-09-2010," ? 4,55,162.92 ",Yes,79.30,2.57,211.15,8.10,,,,
30,17-09-2010," ? 4,62,058.19 ",No,83.03,2.58,211.18,8.10,,,,
30,24-09-2010," ? 4,48,392.17 ",No,80.79,2.62,211.26,8.10,,,,
30,01-10-2010," ? 4,45,475.30 ",No,70.28,2.60,211.33,8.16,,,,
30,08-10-2010," ? 4,62,080.47 ",No,65.76,2.63,211.40,8.16,,,,
30,15-10-2010," ? 4,53,943.89 ",No,68.61,2.72,211.47,8.16,,,,
30,22-10-2010," ? 4,59,631.74 ",No,70.72,2.73,211.52,8.16,,,,
30,29-10-2010," ? 4,38,334.39 ",No,67.51,2.72,211.57,8.16,,,,
30,05-11-2010," ? 4,84,661.87 ",No,58.71,2.69,211.61,8.16,,,,
30,12-11-2010," ? 4,31,266.64 ",No,60.95,2.73,211.66,8.16,,,,
30,19-11-2010," ? 4,23,707.69 ",No,51.71,2.77,211.55,8.16,,,,
30,26-11-2010," ? 4,62,732.36 ",Yes,62.96,2.74,211.41,8.16,,,,
30,03-12-2010," ? 4,07,112.22 ",No,50.43,2.71,211.27,8.16,,,,
30,10-12-2010," ? 4,28,631.91 ",No,46.35,2.84,211.12,8.16,,,,
30,17-12-2010," ? 4,45,332.28 ",No,48.63,2.87,211.06,8.16,,,,
30,24-12-2010," ? 5,19,354.88 ",No,51.29,2.89,211.06,8.16,,,,
30,31-12-2010," ? 3,97,631.02 ",Yes,47.19,2.94,211.06,8.16,,,,
30,07-01-2011," ? 4,51,077.21 ",No,44.24,2.98,211.06,8.03,,,,
30,14-01-2011," ? 4,65,408.72 ",No,34.14,2.98,211.12,8.03,,,,
30,21-01-2011," ? 4,39,132.62 ",No,42.72,3.02,211.49,8.03,,,,
30,28-01-2011," ? 4,25,989.04 ",No,44.04,3.01,211.86,8.03,,,,
30,04-02-2011," ? 4,90,970.95 ",No,36.33,2.99,212.22,8.03,,,,
30,11-02-2011," ? 4,70,921.24 ",Yes,34.61,3.02,212.59,8.03,,,,
30,18-02-2011," ? 4,17,070.51 ",No,59.87,3.05,212.90,8.03,,,,
30,25-02-2011," ? 4,32,687.97 ",No,61.27,3.07,213.19,8.03,,,,
